Year,Water_level
Jun-84,1.295
Jul-84,1.210
Aug-84,1.335
Sep-84,2.531
Oct-84,2.454
Nov-84,1.320
Dec-84,1.447
Jan-85,1.550
Feb-85,1.713
Mar-85,1.767
Apr-85,1.625
May-85,1.530
Jun-85,1.485
Jul-85,1.397
Aug-85,1.435
Sep-85,1.550
Oct-85,2.454
Nov-85,1.610
Dec-85,1.700
Jan-86,2.782
Feb-86,2.873
Mar-86,1.885
Apr-86,1.870
May-86,1.840
Jun-86,1.756
Jul-86,1.765
Aug-86,1.700
Sep-86,1.725
Oct-86,1.883
Nov-86,1.860
Dec-86,1.950
Jan-87,1.913
Feb-87,1.930
Mar-87,2.138
Apr-87,1.965
May-87,1.855
Jun-87,2.468
Jul-87,2.480
Aug-87,2.363
Sep-87,2.531
Oct-87,2.454
Nov-87,2.515
Dec-87,2.517
Jan-88,2.782
Feb-88,2.873
Mar-88,2.798
Apr-88,2.676
May-88,2.544
Jun-88,2.468
Jul-88,2.480
Aug-88,2.363
Sep-88,2.531
Oct-88,2.454
Nov-88,2.515
Dec-88,2.517
Jan-89,2.782
Feb-89,2.873
Mar-89,2.798
Apr-89,2.676
May-89,2.544
Jun-89,2.468
Jul-89,2.480
Aug-89,2.363
Sep-89,2.531
Oct-89,2.454
Nov-89,2.515
Dec-89,2.517
Jan-90,2.782
Feb-90,2.873
Mar-90,2.798
Apr-90,2.676
May-90,2.544
Jun-90,2.468
Jul-90,2.480
Aug-90,2.363
Sep-90,2.531
Oct-90,2.454
Nov-90,2.515
Dec-90,2.517
Jan-91,2.782
Feb-91,2.873
Mar-91,2.798
Apr-91,2.676
May-91,2.544
Jun-91,2.468
Jul-91,2.480
Aug-91,2.363
Sep-91,2.531
Oct-91,2.454
Nov-91,2.515
Dec-91,2.517
Jan-92,3.093
Feb-92,3.140
Mar-92,3.003
Apr-92,2.955
May-92,2.940
Jun-92,2.468
Jul-92,2.980
Aug-92,2.960
Sep-92,3.050
Oct-92,3.100
Nov-92,3.150
Dec-92,3.200
Jan-93,2.782
Feb-93,3.053
Mar-93,2.855
Apr-93,2.676
May-93,2.763
Jun-93,2.583
Jul-93,2.603
Aug-93,2.690
Sep-93,1.705
Oct-93,2.454
Nov-93,2.983
Dec-93,3.055
Jan-94,3.093
Feb-94,3.140
Mar-94,3.003
Apr-94,2.955
May-94,2.940
Jun-94,2.468
Jul-94,2.980
Aug-94,2.960
Sep-94,3.050
Oct-94,3.100
Nov-94,3.155
Dec-94,3.200
Jan-95,3.210
Feb-95,3.260
Mar-95,3.325
Apr-95,3.330
May-95,3.123
Jun-95,2.985
Jul-95,3.060
Aug-95,2.965
Sep-95,2.531
Oct-95,3.170
Nov-95,2.515
Dec-95,3.210
Jan-96,3.233
Feb-96,3.250
Mar-96,3.320
Apr-96,3.343
May-96,3.170
Jun-96,2.468
Jul-96,3.120
Aug-96,2.363
Sep-96,2.531
Oct-96,2.454
Nov-96,2.515
Dec-96,2.517
Jan-97,3.290
Feb-97,3.310
Mar-97,3.348
Apr-97,2.676
May-97,3.187
Jun-97,3.150
Jul-97,3.087
Aug-97,3.170
Sep-97,3.500
Oct-97,3.210
Nov-97,3.250
Dec-97,2.517
Jan-98,3.340
Feb-98,3.290
Mar-98,3.274
Apr-98,3.265
May-98,3.200
Jun-98,3.176
Jul-98,2.940
Aug-98,2.363
Sep-98,2.531
Oct-98,2.454
Nov-98,3.300
Dec-98,2.517
Jan-99,3.350
Feb-99,3.405
Mar-99,3.443
Apr-99,2.676
May-99,3.250
Jun-99,3.260
Jul-99,3.220
Aug-99,3.120
Sep-99,2.531
Oct-99,3.225
Nov-99,3.380
Dec-99,2.517
Jan-00,3.460
Feb-00,3.420
Mar-00,3.355
Apr-00,3.335
May-00,3.270
Jun-00,3.240
Jul-00,2.480
Aug-00,3.190
Sep-00,2.531
Oct-00,2.454
Nov-00,2.515
Dec-00,2.517
Jan-01,3.385
Feb-01,3.420
Mar-01,3.300
Apr-01,3.257
May-01,3.120
Jun-01,3.085
Jul-01,3.050
Aug-01,3.000
Sep-01,2.531
Oct-01,2.454
Nov-01,2.515
Dec-01,3.160
Jan-02,3.345
Feb-02,3.000
Mar-02,3.270
Apr-02,3.157
May-02,3.110
Jun-02,3.060
Jul-02,3.010
Aug-02,2.363
Sep-02,3.130
Oct-02,2.454
Nov-02,3.220
Dec-02,2.517
Jan-03,3.315
Feb-03,3.350
Mar-03,3.395
Apr-03,3.260
May-03,2.850
Jun-03,3.200
Jul-03,3.320
Aug-03,2.363
Sep-03,2.531
Oct-03,3.380
Nov-03,3.470
Dec-03,2.517
Jan-04,3.423
Feb-04,3.475
Mar-04,3.517
Apr-04,3.250
May-04,3.277
Jun-04,2.468
Jul-04,2.933
Aug-04,3.193
Sep-04,3.330
Oct-04,2.454
Nov-04,2.515
Dec-04,3.560
Jan-05,3.573
Feb-05,3.630
Mar-05,3.557
Apr-05,3.500
May-05,2.544
Jun-05,2.468
Jul-05,3.425
Aug-05,3.510
Sep-05,2.531
Oct-05,2.454
Nov-05,2.515
Dec-05,2.517
Jan-06,3.533
Feb-06,4.943
Mar-06,3.597
Apr-06,3.485
May-06,3.400
Jun-06,3.330
Jul-06,3.360
Aug-06,2.363
Sep-06,3.310
Oct-06,2.454
Nov-06,2.515
Dec-06,3.380
Jan-07,3.350
Feb-07,3.270
Mar-07,3.315
Apr-07,3.135
May-07,3.120
Jun-07,2.468
Jul-07,1.800
Aug-07,1.600
Sep-07,2.531
Oct-07,2.454
Nov-07,2.515
Dec-07,3.480
Jan-08,3.350
Feb-08,3.375
Mar-08,3.325
Apr-08,3.370
May-08,2.544
Jun-08,3.300
Jul-08,2.480
Aug-08,2.363
Sep-08,3.420
Oct-08,3.430
Nov-08,3.470
Dec-08,3.510
Jan-09,3.535
Feb-09,3.585
Mar-09,3.725
Apr-09,3.587
May-09,3.535
Jun-09,3.655
Jul-09,3.710
Aug-09,3.450
Sep-09,2.531
Oct-09,3.650
Nov-09,3.580
Dec-09,3.590
Jan-10,3.615
Feb-10,3.590
Mar-10,3.775
Apr-10,3.557
May-10,3.523
Jun-10,3.365
Jul-10,3.400
Aug-10,3.345
Sep-10,3.330
Oct-10,4.290
Nov-10,3.370
Dec-10,2.517
