Year,Water_level
12/1/1987,2.41
1/1/1988,2.82
2/1/1988,2.93
3/1/1988,2.57
4/1/1988,2.82
5/1/1988,2.62
6/1/1988,2.67
7/1/1988,2.35
8/1/1988,2.19
9/1/1988,2.3
10/1/1988,2.47
11/1/1988,2.65
12/1/1988,2.72
1/1/1989,2.19
2/1/1989,2.84
3/1/1989,2.57
4/1/1989,2.17
5/1/1989,1.57
6/1/1989,1.95
7/1/1989,2.15
8/1/1989,2.25
9/1/1989,2.15
10/1/1989,2.13
11/1/1989,2.1
12/1/1989,2.72
1/1/1990,2.04
2/1/1990,2.03
3/1/1990,2.57
4/1/1990,2.06
5/1/1990,1.57
6/1/1990,2.09
7/1/1990,2.15
8/1/1990,2.21
9/1/1990,2.03
10/1/1990,2.47
11/1/1990,2.65
12/1/1990,2.72
1/1/1991,2.09
2/1/1991,2.84
3/1/1991,2.57
4/1/1991,2.09
5/1/1991,2.02
6/1/1991,1.99
7/1/1991,2.2
8/1/1991,2.23
9/1/1991,2.03
10/1/1991,2.21
11/1/1991,2.65
12/1/1991,2.72
1/1/1992,2.2
2/1/1992,3.46
3/1/1992,2.86
4/1/1992,3.27
5/1/1992,3.32
6/1/1992,3.24
7/1/1992,3.3
8/1/1992,3.35
9/1/1992,3.5
10/1/1992,3.21
11/1/1992,3.06
12/1/1992,3.12
1/1/1993,3.07
2/1/1993,2.6
3/1/1993,2.11
4/1/1993,2.08
5/1/1993,2.708
6/1/1993,2.84
7/1/1993,3.17
8/1/1993,3.17
9/1/1993,2.97
10/1/1993,3.03
11/1/1993,2.96
12/1/1993,2.33
1/1/1994,3.16
2/1/1994,3.46
3/1/1994,3.37
4/1/1994,3.08
5/1/1994,3.23
6/1/1994,3.75
7/1/1994,3.71
8/1/1994,3.48
9/1/1994,3.5
10/1/1994,3.7
11/1/1994,4.22
12/1/1994,4.39
1/1/1995,4.46
2/1/1995,4.56
3/1/1995,4.63
4/1/1995,4.57
5/1/1995,4.35
6/1/1995,4.11
7/1/1995,3.74
8/1/1995,3.53
9/1/1995,3.56
10/1/1995,3.88
11/1/1995,4.22
12/1/1995,4.42
1/1/1996,4.3
2/1/1996,4.59
3/1/1996,4.53
4/1/1996,4.37
5/1/1996,4.34
6/1/1996,4.08
7/1/1996,3.7
8/1/1996,3.62
9/1/1996,3.7
10/1/1996,4.01
11/1/1996,4.18
12/1/1996,4.49
1/1/1997,4.61
2/1/1997,4.66
3/1/1997,4.69
4/1/1997,4.41
5/1/1997,4.34
6/1/1997,3.91
7/1/1997,3.85
8/1/1997,3.76
9/1/1997,3.94
10/1/1997,4.03
11/1/1997,4.2
12/1/1997,4.6
1/1/1998,4.66
2/1/1998,4.68
3/1/1998,4.55
4/1/1998,4.52
5/1/1998,4.61
6/1/1998,4.06
7/1/1998,3.96
8/1/1998,3.58
9/1/1998,3.73
10/1/1998,4.17
11/1/1998,4.44
12/1/1998,4.59
1/1/1999,4.72
2/1/1999,4.8
3/1/1999,4.87
4/1/1999,4.91
5/1/1999,4.49
6/1/1999,4.35
7/1/1999,3.75
8/1/1999,3.86
9/1/1999,3.74
10/1/1999,3.94
11/1/1999,4.1
12/1/1999,4.62
1/1/2000,4.72
2/1/2000,4.69
3/1/2000,4.63
4/1/2000,4.81
5/1/2000,4.23
6/1/2000,3.81
7/1/2000,3.81
8/1/2000,3.63
9/1/2000,3.59
10/1/2000,3.81
11/1/2000,4.33
12/1/2000,4.57
1/1/2001,4.67
2/1/2001,4.74
3/1/2001,4.79
4/1/2001,4.72
5/1/2001,4.45
6/1/2001,3.98
7/1/2001,3.79
8/1/2001,3.76
9/1/2001,3.94
10/1/2001,4.03
11/1/2001,4.2
12/1/2001,4.6
1/1/2002,4.71
2/1/2002,4.8
3/1/2002,4.85
4/1/2002,4.67
5/1/2002,4.49
6/1/2002,4.06
7/1/2002,3.73
8/1/2002,3.58
9/1/2002,3.98
10/1/2002,4.28
11/1/2002,4.59
12/1/2002,4.68
1/1/2003,4.83
2/1/2003,4.91
3/1/2003,4.96
4/1/2003,4.67
5/1/2003,4.64
6/1/2003,4.23
7/1/2003,3.89
8/1/2003,3.98
9/1/2003,4.03
10/1/2003,4.24
11/1/2003,4.54
12/1/2003,4.76
1/1/2004,4.9
2/1/2004,4.98
3/1/2004,5.02
4/1/2004,4.43
5/1/2004,4.47
6/1/2004,4.33
7/1/2004,3.27
8/1/2004,3.59
9/1/2004,3.78
10/1/2004,4.05
11/1/2004,4.52
12/1/2004,4.78
1/1/2005,5.06
2/1/2005,4.89
3/1/2005,4.73
4/1/2005,4.79
5/1/2005,4.46
6/1/2005,4.31
7/1/2005,4.02
8/1/2005,3.84
9/1/2005,4.38
10/1/2005,4.28
11/1/2005,4.53
12/1/2005,4.54
1/1/2006,4.75
2/1/2006,4.94
3/1/2006,4.9
4/1/2006,5.02
5/1/2006,4.93
6/1/2006,4.47
7/1/2006,4.1
8/1/2006,4.17
9/1/2006,4.37
10/1/2006,4.57
11/1/2006,4.85
12/1/2006,4.03
1/1/2007,4.9
2/1/2007,4.98
3/1/2007,5.02
4/1/2007,4.43
5/1/2007,4.47
6/1/2007,4.33
7/1/2007,3.27
8/1/2007,3.59
9/1/2007,3.65
10/1/2007,4.08
11/1/2007,4.56
12/1/2007,4.7
1/1/2008,5.27
2/1/2008,5.07
3/1/2008,5.09
4/1/2008,5.11
5/1/2008,5.12
6/1/2008,4.78
7/1/2008,4.49
8/1/2008,4.27
9/1/2008,4.08
10/1/2008,4.33
11/1/2008,4.71
12/1/2008,5.01
1/1/2009,4.36
2/1/2009,5.21
3/1/2009,5.03
4/1/2009,5.14
5/1/2009,5.01
6/1/2009,4.82
7/1/2009,4.66
8/1/2009,4.43
9/1/2009,4.08
10/1/2009,4.33
11/1/2009,4.71
12/1/2009,5.01
1/1/2010,3.68
2/1/2010,5.21
3/1/2010,5
4/1/2010,5.17
5/1/2010,3.23
6/1/2010,4.87
7/1/2010,4.82
8/1/2010,3.48
9/1/2010,4.08
10/1/2010,4.5
11/1/2010,4.22
12/1/2010,5.01
