Year,Water_level
Apr-91,3.900
May-91,4.050
Jun-91,4.080
Jul-91,3.997
Aug-91,3.845
Sep-91,3.738
Oct-91,3.575
Nov-91,3.465
Dec-91,3.885
Jan-92,2.983
Feb-92,4.075
Mar-92,4.258
Apr-92,4.215
May-92,3.623
Jun-92,3.223
Jul-92,2.473
Aug-92,3.120
Sep-92,3.040
Oct-92,3.400
Nov-92,3.653
Dec-92,4.010
Jan-93,4.130
Feb-93,4.193
Mar-93,4.063
Apr-93,4.047
May-93,2.928
Jun-93,2.397
Jul-93,2.547
Aug-93,2.453
Sep-93,2.903
Oct-93,3.205
Nov-93,3.644
Dec-93,3.900
Jan-94,4.210
Feb-94,4.363
Mar-94,4.247
Apr-94,3.588
May-94,3.597
Jun-94,3.223
Jul-94,3.115
Aug-94,3.190
Sep-94,3.310
Oct-94,3.573
Nov-94,3.873
Dec-94,4.075
Jan-95,4.308
Feb-95,4.470
Mar-95,4.635
Apr-95,4.520
May-95,4.304
Jun-95,3.603
Jul-95,3.052
Aug-95,2.560
Sep-95,2.680
Oct-95,3.200
Nov-95,3.650
Dec-95,3.870
Jan-96,4.180
Feb-96,4.360
Mar-96,4.215
Apr-96,3.843
May-96,3.323
Jun-96,2.917
Jul-96,2.787
Aug-96,2.820
Sep-96,3.400
Oct-96,3.700
Nov-96,3.663
Dec-96,4.038
Jan-97,4.270
Feb-97,4.355
Mar-97,4.407
Apr-97,3.895
May-97,3.553
Jun-97,3.058
Jul-97,2.853
Aug-97,2.778
Sep-97,3.210
Oct-97,3.377
Nov-97,3.755
Dec-97,4.012
Jan-98,4.220
Feb-98,4.398
Mar-98,4.483
Apr-98,3.980
May-98,3.773
Jun-98,2.962
Jul-98,2.845
Aug-98,2.760
Sep-98,3.210
Oct-98,3.460
Nov-98,3.905
Dec-98,4.095
Jan-99,4.883
Feb-99,5.245
Mar-99,5.214
Apr-99,5.157
May-99,4.660
Jun-99,4.248
Jul-99,4.057
Aug-99,3.490
Sep-99,3.550
Oct-99,4.445
Nov-99,4.705
Dec-99,4.760
Jan-00,4.410
Feb-00,4.525
Mar-00,4.657
Apr-00,4.311
May-00,3.240
Jun-00,2.835
Jul-00,3.075
Aug-00,2.853
Sep-00,2.807
Oct-00,3.263
Nov-00,3.730
Dec-00,4.094
Jan-01,4.274
Feb-01,4.540
Mar-01,4.000
Apr-01,3.588
May-01,4.180
Jun-01,2.880
Jul-01,2.960
Aug-01,3.117
Sep-01,3.280
Oct-01,3.463
Nov-01,3.710
Dec-01,4.010
Jan-02,4.355
Feb-02,4.523
Mar-02,4.668
Apr-02,4.505
May-02,3.603
Jun-02,2.797
Jul-02,2.685
Aug-02,2.857
Sep-02,3.290
Oct-02,3.700
Nov-02,3.845
Dec-02,4.187
Jan-03,4.400
Feb-03,4.628
Mar-03,4.805
Apr-03,4.500
May-03,4.018
Jun-03,3.032
Jul-03,2.875
Aug-03,3.190
Sep-03,3.300
Oct-03,3.483
Nov-03,3.757
Dec-03,4.060
Jan-04,4.410
Feb-04,4.525
Mar-04,4.657
Apr-04,4.557
May-04,3.476
Jun-04,2.900
Jul-04,2.483
Aug-04,2.595
Sep-04,2.765
Oct-04,3.290
Nov-04,3.743
Dec-04,4.133
Jan-05,4.486
Feb-05,4.740
Mar-05,4.667
Apr-05,4.275
May-05,4.150
Jun-05,3.980
Jul-05,3.515
Aug-05,3.498
Sep-05,3.413
Oct-05,4.220
Nov-05,4.380
Dec-05,4.533
Jan-06,4.850
Feb-06,4.993
Mar-06,4.873
Apr-06,5.143
May-06,4.840
Jun-06,3.667
Jul-06,3.300
Aug-06,3.920
Sep-06,4.260
Oct-06,4.358
Nov-06,4.650
Dec-06,4.587
Jan-07,5.035
Feb-07,5.183
Mar-07,5.288
Apr-07,4.430
May-07,4.000
Jun-07,3.125
Jul-07,3.380
Aug-07,3.400
Sep-07,2.875
Oct-07,3.870
Nov-07,4.273
Dec-07,4.464
Jan-08,4.703
Feb-08,4.850
Mar-08,4.960
Apr-08,4.820
May-08,4.725
Jun-08,4.068
Jul-08,3.805
Aug-08,3.655
Sep-08,3.413
Oct-08,4.000
Nov-08,4.310
Dec-08,4.673
Jan-09,4.883
Feb-09,5.245
Mar-09,5.214
Apr-09,5.255
May-09,4.740
Jun-09,4.298
Jul-09,4.057
Aug-09,3.490
Sep-09,3.767
Oct-09,4.445
Nov-09,4.705
Dec-09,4.760
Jan-10,5.183
Feb-10,5.500
Mar-10,5.288
Apr-10,4.430
May-10,4.000
Jun-10,3.125
Jul-10,3.380
Aug-10,3.167
Sep-10,2.710
Oct-10,3.150
Nov-10,4.140
Dec-10,4.453
